1.000000000000000000e+02
1.309016994374947274e+02
1.587785252292473217e+02
1.809016994374947274e+02
1.951056516295153642e+02
2.000000000000000000e+02
1.951056516295153642e+02
1.809016994374947558e+02
1.587785252292473217e+02
1.309016994374947558e+02
1.000000000000000142e+02
6.909830056250527264e+01
4.122147477075269961e+01
1.909830056250527264e+01
4.894348370484649990e+00
0.000000000000000000e+00
4.894348370484635780e+00
1.909830056250524422e+01
4.122147477075267830e+01
6.909830056250524422e+01
9.999999999999997158e+01
